Seed,Score,T2,T3,T4,T5,T6,B2,B3,B4,B5,B6,N123,N456,TAO2,TAO3,TAO4,TAO5,TAO6,TAOT,NT,TT
Y3PDCHC1,59,0,1,0,0,1,0,0,1,1,1,0,0
W39KRHC1,59,1,0,0,0,1,1,1,0,1,0,0,0
3BKT4IC1,59,0,1,0,0,1,0,0,1,1,1,0,0
D177BLC1,59,1,0,0,0,1,0,0,3,0,0,0,0
7P65QMC1,59,1,1,1,0,1,0,0,0,0,1,0,1
A5D3MNC1,59,0,0,1,1,0,0,0,1,0,2,0,0
7Q5MPNC1,60,0,0,1,0,1,0,2,0,0,0,0,1
SAM38OC1,59,1,0,0,1,0,0,0,0,1,2,0,0
NL81MPC1,59,0,1,0,0,1,0,0,0,1,2,0,0
3VUGOPC1,60,0,0,1,0,1,0,0,1,1,0,0,1
JUQPZPC1,59,0,1,0,1,0,1,1,0,0,1,0,0
VGGYMQC1,59,1,0,0,1,0,0,0,1,1,1,0,0
R1TL8SC1,60,1,0,0,0,1,0,0,0,2,0,0,1
SEEMCSC1,59,0,1,0,0,1,1,0,1,0,1,0,0
EZTRSSC1,59,0,0,1,0,1,1,1,0,1,0,0,0
72MKZSC1,60,0,0,1,0,1,0,0,1,0,1,0,1
NZSDSTC1,59,0,1,0,0,1,0,1,0,1,1,0,0
S51FRUC1,59,0,1,0,1,0,1,1,0,0,1,0,0
EQFFWWC1,59,0,0,1,1,0,0,2,0,0,1,0,0
A3CLUXC1,59,0,0,1,1,0,0,1,1,0,1,0,0
VSLU6YC1,59,0,0,1,1,0,2,0,0,0,1,0,0
1S437YC1,59,0,1,0,0,1,0,0,1,1,1,0,0
TPKIUYC1,59,0,0,1,0,1,0,1,0,1,1,0,0
VWJXJZC1,59,0,1,0,1,0,0,0,0,0,3,0,0
K3ZGX2D1,59,0,1,0,0,1,0,1,1,0,1,0,0
XMGX23D1,59,0,1,0,0,1,0,0,0,1,2,0,0
QL7FT4D1,59,1,0,0,1,0,0,0,2,1,0,0,0
7BYTV4D1,66,0,1,1,1,0,1,2,0,0,0,0,0
ST1KZ4D1,59,0,0,1,1,0,0,1,0,1,1,0,0
8VLJR5D1,60,0,0,1,1,0,0,0,1,1,0,0,1
KD2MP6D1,59,1,0,0,1,0,1,0,0,1,1,0,0
EF9947D1,59,1,0,0,0,1,1,0,0,0,2,0,0
WJEGA7D1,60,1,0,0,0,1,0,0,0,2,0,0,1
I7VNG7D1,59,0,1,0,0,1,0,0,1,1,1,0,0
QK5MDAD1,59,0,0,1,1,0,0,0,1,1,1,0,0
2PB8TBD1,59,0,1,0,0,1,0,0,2,1,0,0,0
G5ZSACD1,59,1,0,0,0,1,1,1,0,1,0,0,0
F6LNGCD1,59,0,0,1,0,1,2,0,0,1,0,0,0
YI4JUCD1,59,0,0,1,1,0,0,1,1,1,0,0,0
MUNQ8ED1,59,0,1,0,0,1,1,1,1,0,0,0,0
DZEAXFD1,60,0,1,0,0,1,0,0,1,1,0,0,1
CJU38HD1,59,1,0,0,0,1,0,0,0,2,1,0,0
9VYZXHD1,59,0,1,0,0,1,0,0,1,1,1,0,0
8SQ3OID1,59,1,0,0,0,1,1,0,0,1,1,0,0
G5TW6JD1,59,1,0,0,0,1,1,0,0,1,1,0,0
Z43E5KD1,60,0,0,1,0,1,0,0,0,1,1,0,1
ZX4N6LD1,59,0,1,0,0,1,0,1,1,1,0,0,0
AYDXNMD1,59,1,0,0,0,1,1,1,0,1,0,0,0
GFJWQMD1,59,0,0,1,0,1,1,1,1,0,0,0,0
MXMFPOD1,59,0,0,1,1,0,1,0,1,1,0,0,0
RGFBXPD1,59,0,0,1,1,0,0,0,1,2,0,0,0
CMIY1QD1,59,0,0,1,1,0,0,0,0,2,1,0,0
GOJS9QD1,59,0,0,1,0,1,1,0,0,1,1,0,0
B8ZZYQD1,60,0,0,1,0,1,0,0,0,1,1,0,1
YXSQ1SD1,59,0,1,0,1,0,0,1,1,1,0,0,0
NX48ATD1,83,1,0,1,1,0,0,0,2,0,0,0,2
JA5XDXD1,59,0,0,1,1,0,1,0,1,1,0,0,0
Y1E6XXD1,59,0,0,1,0,1,0,1,0,0,2,0,0
XPM41YD1,59,0,1,0,1,0,0,1,1,1,0,0,0
3AD1ZZD1,59,0,0,1,0,1,0,0,2,0,1,0,0
FE3JG2E1,59,0,0,1,1,0,0,1,0,1,1,0,0
MP1Q53E1,59,0,0,1,0,1,1,0,1,0,1,0,0
KFLZC3E1,59,0,1,0,0,1,1,0,0,0,2,0,0
OJ4EQ5E1,60,0,0,1,1,0,0,0,1,1,0,0,1
9V8LC6E1,60,0,0,1,0,1,1,0,0,1,0,0,1
T78497E1,60,1,0,0,1,0,0,0,1,0,1,0,1
AW8PB8E1,59,0,0,1,0,1,0,0,0,1,2,0,0
HXRLI9E1,59,0,0,1,0,1,1,0,0,2,0,0,0
T69GNCE1,59,1,0,0,1,0,0,0,0,1,2,0,0
8WINRGE1,60,1,0,0,1,0,0,0,2,0,0,0,1
HMN9KHE1,59,0,0,1,0,1,1,0,0,1,1,0,0
TQPHHIE1,59,1,0,0,1,0,0,1,0,2,0,0,0
5ZF6PIE1,59,0,0,1,0,1,1,0,1,0,1,0,0
SEFIIKE1,59,0,1,0,1,0,1,1,0,1,0,0,0
7213KLE1,59,1,0,0,1,0,0,0,2,0,1,0,0
M8F3PLE1,74,1,0,1,1,1,0,1,0,0,1,0,1
6H9ISME1,59,0,1,0,1,0,1,0,0,1,1,0,0
CNOPVOE1,66,0,1,1,1,0,1,1,0,0,1,0,0
RFRMUQE1,66,0,0,1,1,1,0,2,1,0,0,0,0
LKIJWRE1,59,0,0,1,0,1,1,0,0,1,1,0,0
KSUK4SE1,59,1,0,0,1,0,1,0,1,0,1,0,0
GUJA9SE1,59,1,0,0,0,1,1,1,0,0,1,0,0
SLRZBSE1,59,0,1,0,0,1,2,0,0,1,0,0,0
T75U9WE1,59,1,0,0,1,0,0,0,1,1,1,0,0
S3MB1YE1,59,1,0,0,0,1,2,0,1,0,0,0,0
O9DEGYE1,59,1,0,0,1,0,0,1,2,0,0,0,0
1L75OYE1,59,0,1,0,1,0,1,0,0,1,1,0,0
75Q1EZE1,59,0,1,0,0,1,1,0,1,1,0,0,0
FX9LZZE1,59,0,0,1,1,0,2,1,0,0,0,0,0
WUYA83F1,59,1,0,0,0,1,0,2,0,0,1,0,0
PLWIA4F1,59,1,0,0,1,0,1,2,0,0,0,0,0
2ZC5R4F1,59,0,0,1,0,1,0,0,0,1,2,0,0
ZC5ER4F1,59,0,1,0,0,1,0,1,1,0,1,0,0
IXBDI5F1,59,0,1,0,0,1,1,0,2,0,0,0,0
G9WQK6F1,59,1,0,0,0,1,0,0,1,2,0,0,0
QMWZ67F1,59,0,1,0,0,1,1,0,1,1,0,0,0
M6RLK8F1,60,0,1,0,0,1,1,0,1,0,0,0,1
UB8F7AF1,59,0,0,1,1,0,1,0,1,0,1,0,0
MN3EHAF1,59,0,1,0,0,1,1,0,0,1,1,0,0
5R2DACF1,59,0,0,1,1,0,1,1,1,0,0,0,0
VMOJACF1,60,0,0,1,1,0,0,1,0,1,0,0,1
9KS6NCF1,59,0,1,0,1,0,0,2,1,0,0,0,0
OYIZTCF1,60,0,0,1,0,1,0,0,1,0,1,0,1
KMM5DDF1,59,0,0,1,1,0,1,0,0,2,0,0,0
RBZB3EF1,60,0,1,0,0,1,0,0,2,0,0,0,1
6EIC3EF1,59,1,0,0,0,1,1,0,1,0,1,0,0
YUULYEF1,60,0,0,1,1,0,0,1,0,1,0,0,1
JUTAOFF1,59,0,0,1,1,0,0,1,2,0,0,0,0
K88ZDGF1,59,1,0,0,1,0,2,0,0,0,1,0,0
WTX34HF1,67,0,1,1,1,0,1,0,1,0,0,0,1
UDDF7JF1,59,0,0,1,1,0,1,0,1,1,0,0,0
1DD48KF1,59,0,1,0,1,0,1,0,0,1,1,0,0
ABEF3MF1,59,1,0,0,0,1,0,1,1,0,1,0,0
621YFMF1,59,1,0,0,0,1,0,0,0,1,2,0,0
2N1A4NF1,59,0,0,1,0,1,1,0,1,0,1,0,0
CTYGBNF1,59,1,0,0,0,1,0,0,0,1,2,0,0
GZWTHOF1,59,0,0,1,0,1,0,0,0,2,1,0,0
FHRZWOF1,59,1,0,0,0,1,0,1,1,1,0,0,0
YAX3FPF1,59,1,0,0,1,0,0,0,1,0,2,0,0
Z2X5KQF1,66,0,0,1,1,1,0,0,2,1,0,0,0
YDBUIRF1,59,0,1,0,1,0,0,0,0,2,1,0,0
YLRONRF1,59,1,0,0,0,1,1,0,1,1,0,0,0
XPCGORF1,59,0,0,1,0,1,0,1,1,1,0,0,0
GNNVFSF1,60,1,0,0,1,0,0,0,1,0,1,0,1
JGO2JVF1,60,0,1,0,1,0,0,0,1,1,0,0,1
WLS6UVF1,59,0,1,0,1,0,0,1,1,1,0,0,0
JH2A1WF1,59,1,0,0,1,0,0,1,0,2,0,0,0
ODAC1WF1,59,1,0,0,0,1,0,0,0,1,2,0,0
RFTURWF1,59,1,0,0,1,0,0,1,1,1,0,0,0
38P2CYF1,60,0,1,0,1,0,0,0,1,1,0,0,1
YHLNJYF1,59,0,0,1,0,1,1,0,1,1,0,0,0
J4RV3ZF1,59,0,1,0,0,1,1,0,1,0,1,0,0
3I4X11G1,59,0,1,0,1,0,0,1,0,0,2,0,0
LDL8V1G1,59,0,0,1,1,0,0,0,1,0,2,0,0
4MGTD3G1,59,1,0,0,1,0,0,0,0,2,1,0,0
WB3UH4G1,59,0,1,0,1,0,1,1,0,1,0,0,0
YYHDK4G1,59,0,0,1,0,1,0,1,1,1,0,0,0
1MUD75G1,59,1,0,0,1,0,1,0,1,0,1,0,0
TH89L5G1,59,1,0,0,0,1,0,1,0,1,1,0,0
IMR9U5G1,59,0,0,1,1,0,1,0,0,1,1,0,0
JY77A6G1,60,0,0,1,0,1,0,0,0,1,1,0,1
66U9D6G1,60,1,0,0,1,0,0,1,0,0,1,0,1
E3THI6G1,59,0,0,1,1,0,1,0,0,1,1,0,0
AABT97G1,59,0,1,0,0,1,1,0,0,0,2,0,0
MSV2O7G1,59,1,0,0,1,0,1,1,1,0,0,0,0
BGCUKAG1,59,0,0,1,1,0,1,0,1,0,1,0,0
MGEXLAG1,59,0,0,1,1,0,1,0,1,1,0,0,0
GYDZLAG1,59,0,1,0,1,0,0,0,0,2,1,0,0
AQBAOAG1,59,0,0,1,1,0,1,0,0,2,0,0,0
WL6GOBG1,59,0,1,0,1,0,1,0,1,0,1,0,0
W4H8FCG1,59,1,0,0,0,1,0,0,0,2,1,0,0
GCWQJDG1,60,0,1,0,1,0,1,0,0,0,1,0,1
ERJ6LEG1,60,0,1,0,0,1,0,0,2,0,0,0,1
JZXUAFG1,60,0,1,0,1,0,1,1,0,0,0,0,1
78WGAGG1,59,0,1,0,0,1,0,3,0,0,0,0,0
IDYT3KG1,60,1,0,0,1,0,0,0,0,1,1,0,1
DCAXCNG1,59,0,1,0,1,0,0,0,1,1,1,0,0
2KFWSNG1,59,1,0,0,0,1,0,1,0,2,0,0,0
TBZJFOG1,59,1,0,0,0,1,0,1,2,0,0,0,0
3JLI5RG1,59,0,1,0,1,0,1,1,0,1,0,0,0
LUEZ3TG1,59,1,0,0,0,1,0,0,0,1,2,0,0
AK1WNUG1,60,0,1,0,0,1,0,1,1,0,0,0,1
Q5T43VG1,59,1,0,0,1,0,1,0,2,0,0,0,0
B93SIWG1,74,0,0,1,1,0,1,1,1,1,0,0,0
E5HEYWG1,66,1,1,0,0,1,0,0,0,1,2,0,0
AM8P6XG1,59,0,0,1,0,1,0,0,2,0,1,0,0
FL4TFXG1,59,1,0,0,1,0,0,0,2,1,0,0,0
MRWN6YG1,59,0,0,1,1,0,0,1,0,1,1,0,0
THUGAYG1,59,0,1,0,1,0,0,2,1,0,0,0,0
XB1DVYG1,59,0,0,1,0,1,0,0,3,0,0,0,0
5B29FZG1,59,0,0,1,1,0,1,1,0,1,0,0,0
V6FF21H1,59,0,0,1,0,1,1,1,0,1,0,0,0
R89GY2H1,59,0,1,0,1,0,0,0,1,1,1,0,0
4OSFB4H1,59,1,0,0,1,0,1,0,2,0,0,0,0
TCCB75H1,59,0,1,0,0,1,0,1,1,0,1,0,0
4B3VI5H1,59,0,1,0,0,1,0,0,2,0,1,0,0
4RESY5H1,59,1,0,0,0,1,1,0,1,1,0,0,0
JEN5E8H1,59,0,1,0,1,0,1,0,0,2,0,0,0
GT2539H1,59,1,1,0,1,1,0,0,0,1,0,0,1
LKVEP9H1,59,0,1,0,1,0,1,1,0,1,0,0,0
5HP6HAH1,59,0,0,1,0,1,0,2,0,0,1,0,0
U2X3MEH1,60,0,1,0,0,1,1,0,1,0,0,0,1
O3OYVEH1,59,0,1,0,0,1,0,1,2,0,0,0,0
SE1D7FH1,59,1,0,0,0,1,1,1,0,1,0,0,0
K7R8DFH1,59,1,0,0,0,1,0,0,1,1,1,0,0
L8NGJFH1,61,1,0,0,1,0,1,0,0,0,0,0,2
I9EMXFH1,59,0,0,1,0,1,0,2,1,0,0,0,0
9I2UJIH1,59,1,0,0,1,0,1,0,2,0,0,0,0
4IYKRIH1,66,1,0,1,1,0,1,1,0,1,0,0,0
OH2OSIH1,59,0,1,0,1,0,0,1,2,0,0,0,0
GKMHCJH1,60,0,1,0,1,0,0,0,1,1,0,0,1
6MVI4KH1,60,0,1,0,0,1,0,0,1,0,1,0,1
UWNZ4LH1,59,1,0,0,0,1,0,0,0,1,2,0,0
PX1E3MH1,60,0,0,1,0,1,2,0,0,0,0,0,1
391NIMH1,59,1,0,0,0,1,0,0,2,0,1,0,0
WPVG5NH1,60,1,0,0,1,0,0,0,1,1,0,0,1
MMRF7NH1,59,1,0,0,1,0,0,0,2,0,1,0,0
R9527OH1,60,0,0,1,1,0,0,0,0,1,1,0,1
GK9CTOH1,59,0,1,0,1,0,1,0,1,0,1,0,0
FXZQAQH1,60,0,1,0,0,1,0,0,0,0,2,0,1
VOGMKTH1,59,0,1,0,0,1,0,1,2,0,0,0,0
SKOOIVH1,59,0,1,0,0,1,1,1,1,0,0,0,0
OC41UVH1,59,0,0,1,1,0,1,0,0,2,0,0,0
J3BQYVH1,59,0,0,1,0,1,0,0,2,0,1,0,0
F9RV7WH1,59,0,1,0,1,0,1,0,0,2,0,0,0
DZIFXWH1,59,1,0,0,0,1,1,1,1,0,0,0,0
MBTSLXH1,60,0,0,1,1,0,2,0,0,0,0,0,1
W8G4DYH1,60,0,1,0,1,0,1,0,0,0,1,0,1
V4DFF1I1,60,1,0,0,0,1,0,1,0,1,0,0,1
QUI623I1,59,1,0,0,1,0,1,0,0,1,1,0,0
98VUF4I1,59,1,0,0,1,0,0,0,0,2,1,0,0
QZ1DI4I1,67,1,0,0,1,1,0,0,1,0,1,0,1
M7OMF5I1,60,0,1,0,1,0,0,1,0,0,1,0,1
2J71P5I1,59,0,1,0,0,1,0,1,0,0,2,0,0
QD8A56I1,60,1,0,0,1,0,0,0,2,0,0,0,1
NHDFN7I1,60,0,0,1,0,1,0,0,0,1,1,0,1
64PVJ8I1,66,1,1,0,1,0,0,1,1,1,0,0,0
AM5379I1,59,0,1,0,0,1,1,0,2,0,0,0,0
OUTRH9I1,59,0,0,1,0,1,1,0,0,0,2,0,0
Z987Y9I1,59,1,0,0,1,0,0,0,2,1,0,0,0
DGKX7AI1,59,1,0,0,0,1,0,0,1,0,2,0,0
5OT81BI1,59,0,1,0,1,0,0,1,1,1,0,0,0
GDB3CBI1,66,1,1,0,0,1,0,0,2,0,1,0,0
2V31FBI1,59,0,0,1,1,0,0,0,2,0,1,0,0
J8S5MBI1,59,1,0,0,1,0,1,1,0,1,0,0,0
J2EYRDI1,59,0,0,1,0,1,0,0,0,1,2,0,0
23316EI1,59,0,0,1,1,0,0,0,0,2,1,0,0
G1VE6FI1,60,0,0,1,0,1,0,1,0,1,0,0,1
W6SWNHI1,60,1,0,0,0,1,1,0,0,0,1,0,1
A33LKII1,59,0,0,1,0,1,0,0,0,1,2,0,0
8YJ7MJI1,59,1,0,0,0,1,0,1,0,0,2,0,0
1H18WJI1,66,0,1,1,0,1,0,1,1,0,1,0,0
EV2OBKI1,59,1,0,0,0,1,0,1,1,1,0,0,0
N391LLI1,59,0,0,1,1,0,1,1,0,0,1,0,0
I2OLMLI1,60,0,0,1,0,1,1,1,0,0,0,0,1
17YXNMI1,59,1,0,0,1,0,0,1,0,1,1,0,0
V8QG1NI1,60,1,0,0,0,1,1,0,0,1,0,0,1
M59FAOI1,60,0,1,0,1,0,0,0,0,2,0,0,1
K53VJPI1,60,0,0,1,1,0,0,0,0,1,1,0,1
VDUGCQI1,60,0,1,0,0,1,1,0,0,1,0,0,1
QQKYXQI1,59,0,0,1,1,0,0,2,0,0,1,0,0
TD5WUSI1,60,0,1,0,0,1,0,0,2,0,0,0,1
QADUZSI1,74,1,0,0,1,0,0,0,2,2,0,0,0
WR6F7TI1,66,1,1,0,0,1,0,0,2,1,0,0,0
UNEUXTI1,59,0,1,0,0,1,1,1,0,1,0,0,0
X6MAKVI1,59,1,0,0,0,1,1,0,0,2,0,0,0
7N4LTVI1,74,0,0,1,1,0,1,0,1,1,1,0,0
EV1DKWI1,59,0,0,1,1,0,1,0,2,0,0,0,0
X4JPSWI1,59,0,1,0,0,1,0,0,2,0,1,0,0
IGYUVWI1,59,1,0,0,1,0,1,1,1,0,0,0,0
ZEPECXI1,59,0,1,0,0,1,2,1,0,0,0,0,0
XMNHMZI1,60,1,0,0,1,0,1,0,0,1,0,0,1
SM7XC3J1,60,1,0,0,0,1,0,0,0,1,1,0,1
CABPR3J1,59,1,0,1,1,1,0,0,0,0,1,0,1
5JKJ24J1,59,1,0,0,1,0,0,1,0,1,1,0,0
A6EZF4J1,59,0,1,0,0,1,0,0,1,1,1,0,0
8Z5O35J1,59,1,0,0,0,1,0,0,2,0,1,0,0
6LSAS6J1,59,0,1,0,0,1,0,0,2,0,1,0,0
V565F8J1,74,1,0,0,0,1,2,0,1,1,0,0,0
UWYHS8J1,59,0,0,1,1,0,0,1,0,1,1,0,0
589XH9J1,59,1,0,0,1,0,0,2,0,0,1,0,0
2NHRTAJ1,60,1,0,0,0,1,2,0,0,0,0,0,1
5RXJ4DJ1,59,1,0,0,0,1,0,2,0,1,0,0,0
4EV5BDJ1,59,0,1,0,0,1,1,1,1,0,0,0,0
IBF21IJ1,74,1,0,0,0,1,1,1,2,0,0,0,0
CK54LIJ1,59,1,0,0,0,1,1,1,0,0,1,0,0
TR1LLIJ1,59,0,0,1,1,0,0,0,1,0,2,0,0
PCMKNIJ1,59,1,0,0,1,0,0,0,1,1,1,0,0
SM2FXIJ1,60,0,1,0,0,1,0,0,0,1,1,0,1
C4M2PJJ1,59,0,1,0,1,0,0,1,2,0,0,0,0
ALTB2LJ1,59,0,0,1,0,1,1,0,0,1,1,0,0
T3D2HLJ1,67,1,0,1,1,0,0,0,0,0,2,0,1
RQBLUNJ1,59,0,0,1,1,0,0,0,0,1,2,0,0
K6UFXNJ1,59,1,0,0,0,1,0,0,0,2,1,0,0
574J8OJ1,59,0,1,0,0,1,1,0,0,0,2,0,0
X1FZLPJ1,59,0,1,0,0,1,0,0,2,0,1,0,0
BH7ZAQJ1,59,0,1,0,1,0,0,0,1,2,0,0,0
M7TDGQJ1,59,0,1,0,0,1,0,0,0,2,1,0,0
IXEXSQJ1,59,0,1,0,1,0,1,0,0,1,1,0,0
Y29IYQJ1,60,0,1,0,1,0,0,1,0,1,0,0,1
2P8CYTJ1,59,0,1,0,0,1,0,0,0,1,2,0,0
CAJ1EUJ1,59,0,1,0,0,1,1,0,0,0,2,0,0
HMJMIUJ1,59,0,0,1,0,1,0,2,0,1,0,0,0
Z3BSIUJ1,60,0,1,0,0,1,1,0,0,1,0,0,1
NFX31VJ1,59,0,1,0,1,0,0,1,0,1,1,0,0
MSA8HVJ1,59,0,0,1,1,0,0,0,0,2,1,0,0
RPTBPXJ1,59,1,0,0,1,0,0,0,1,1,1,0,0
YMZNDYJ1,66,1,0,1,1,0,0,0,0,1,2,0,0
XZ3QMZJ1,59,0,1,0,1,0,0,0,1,1,1,0,0
7S21J1K1,59,1,1,1,0,1,0,0,0,0,1,0,1
JTWHJ1K1,59,0,0,1,0,1,0,0,1,2,0,0,0
1PGLO1K1,59,0,1,0,0,1,0,1,1,0,1,0,0
FTNTR1K1,59,0,0,1,0,1,0,0,0,2,1,0,0
5V1MS1K1,59,0,1,0,0,1,2,0,0,0,1,0,0
5EK8KAK1,59,0,0,1,1,0,1,0,0,2,0,0,0
9TF3XBK1,60,0,1,0,1,0,0,0,2,0,0,0,1
HG993DK1,60,0,1,0,1,0,0,0,1,0,1,0,1
PY2O4EK1,59,0,0,1,0,1,0,0,0,1,2,0,0
ROCZ8EK1,59,1,0,0,0,1,1,0,1,0,1,0,0
5NPONEK1,60,0,0,1,0,1,0,1,0,0,1,0,1
3425QFK1,59,0,1,0,1,0,0,0,0,0,3,0,0
AGDOLGK1,59,0,1,0,1,0,0,1,0,2,0,0,0
FYNLLHK1,59,1,0,0,0,1,1,0,1,0,1,0,0
VKH52KK1,59,1,0,0,0,1,0,1,0,1,1,0,0
YQCW9KK1,59,0,0,1,0,1,1,0,0,0,2,0,0
SU2OHKK1,59,1,0,0,0,1,0,1,0,1,1,0,0
AGVX5LK1,59,1,0,0,1,0,1,0,0,0,2,0,0
NOHIALK1,60,1,0,0,0,1,0,1,0,1,0,0,1
FO8KKLK1,59,0,1,0,0,1,0,1,1,0,1,0,0
CILI7MK1,59,0,1,0,1,0,0,2,0,0,1,0,0
W6PIBNK1,59,0,1,0,1,0,1,0,0,1,1,0,0
NOALENK1,59,1,0,0,1,0,0,1,1,0,1,0,0
IWAFUPK1,60,0,0,1,1,0,0,1,0,1,0,0,1
P3KXMRK1,59,0,1,0,1,0,1,0,0,0,2,0,0
L5T12TK1,60,0,0,1,0,1,1,0,0,1,0,0,1
RPYG5TK1,59,0,0,1,1,0,0,0,0,0,3,0,0
S5GYDTK1,59,0,0,1,1,0,1,1,0,0,1,0,0
U9G6IWK1,59,1,0,0,0,1,0,1,1,0,1,0,0
68NFUXK1,59,0,0,1,0,1,1,1,0,0,1,0,0
I7QSSYK1,59,0,1,0,1,0,1,0,1,0,1,0,0
1SVJB1L1,59,1,0,0,0,1,0,1,0,1,1,0,0
F1FT12L1,59,0,1,0,1,0,0,0,2,1,0,0,0
3M63T2L1,59,1,0,0,0,1,0,1,0,0,2,0,0
9SS2I3L1,60,0,0,1,1,0,1,0,0,1,0,0,1
XY4RW3L1,59,0,0,1,1,0,1,0,0,0,2,0,0
QG2676L1,59,0,0,1,0,1,0,1,1,1,0,0,0
PAV9A7L1,59,0,1,0,1,0,0,2,0,1,0,0,0
QNNEQ7L1,59,1,0,0,1,0,0,1,0,1,1,0,0
34W378L1,60,0,0,1,0,1,0,1,1,0,0,0,1
XB19QBL1,59,1,0,0,1,0,1,0,1,0,1,0,0
CSM6FFL1,75,0,0,1,1,0,1,0,0,2,0,0,1
QBWQTFL1,59,0,0,1,1,0,0,0,0,1,2,0,0
PQQ8VGL1,59,0,0,1,0,1,1,0,2,0,0,0,0
A9M5FHL1,59,1,0,0,0,1,0,0,1,2,0,0,0
SX3HXIL1,59,1,0,0,1,0,0,1,1,0,1,0,0
AT1DGLL1,59,1,0,0,1,0,0,2,0,0,1,0,0
LT727NL1,59,0,1,0,1,0,1,1,0,0,1,0,0
DUU28NL1,59,0,1,0,0,1,0,0,0,0,3,0,0
XZ7QKNL1,66,0,1,0,1,1,0,0,1,0,2,0,0
K6WMUNL1,59,0,1,0,0,1,1,1,0,0,1,0,0
G9893QL1,59,1,0,0,0,1,0,2,0,0,1,0,0
CXZ3MQL1,59,0,0,1,1,0,0,0,1,1,1,0,0
AJTPESL1,59,0,1,0,1,0,0,1,2,0,0,0,0
6I2QPSL1,59,0,1,0,0,1,0,1,1,0,1,0,0
95SECTL1,60,0,0,1,0,1,0,0,1,0,1,0,1
K8SWQTL1,67,1,0,1,1,0,1,0,0,1,0,0,1
5RPDGXL1,59,0,0,1,0,1,0,2,0,1,0,0,0
8IVCSXL1,60,1,0,0,1,0,0,0,1,0,1,0,1
ZDURIYL1,59,1,0,0,1,0,0,1,2,0,0,0,0
56M731M1,59,1,0,0,1,0,0,1,0,1,1,0,0
PZOWO1M1,59,1,0,0,1,0,1,0,1,1,0,0,0
I5WLJ2M1,59,0,0,1,0,1,0,0,0,1,2,0,0
DF7KS2M1,59,1,0,0,1,0,0,0,0,1,2,0,0
NTXQA3M1,59,0,0,1,0,1,1,1,0,0,1,0,0
JYWXK3M1,66,1,1,0,1,0,0,1,1,1,0,0,0
9F2ND4M1,59,0,0,1,1,0,0,0,0,2,1,0,0
N1BOH4M1,59,0,0,1,0,1,1,0,2,0,0,0,0
TEWVI5M1,59,1,0,0,1,0,0,0,1,1,1,0,0
6FME66M1,59,1,0,0,0,1,1,1,0,0,1,0,0
KX5748M1,59,0,1,0,1,0,2,0,0,1,0,0,0
CZHB98M1,66,1,0,1,1,0,0,1,2,0,0,0,0
GJ9I49M1,59,0,0,1,1,0,2,0,1,0,0,0,0
CO9HNAM1,59,0,1,0,1,0,1,1,1,0,0,0,0
32B51CM1,59,1,0,0,0,1,0,2,0,0,1,0,0
ZGRDKFM1,59,1,0,0,0,1,0,1,0,2,0,0,0
O3NJLFM1,59,1,0,0,0,1,1,0,0,1,1,0,0
416CRFM1,59,0,1,0,1,0,0,0,0,2,1,0,0
9H6JXHM1,60,0,0,1,0,1,2,0,0,0,0,0,1
W9GDRIM1,60,0,1,0,0,1,0,0,2,0,0,0,1
GEUBHJM1,59,0,1,0,0,1,0,1,2,0,0,0,0
6STNHJM1,59,0,0,1,0,1,0,0,0,2,1,0,0
FLR8XJM1,75,0,0,1,0,1,0,1,0,1,1,0,1
RYM4FKM1,59,0,1,0,0,1,0,0,2,0,1,0,0
7RA25LM1,60,0,0,1,1,0,0,0,0,1,1,0,1
JIHHBLM1,60,1,0,0,0,1,0,0,0,1,1,0,1
VWPBTMM1,60,0,1,0,0,1,0,0,1,1,0,0,1
VWXE2NM1,59,1,0,0,0,1,1,0,1,0,1,0,0
FP47XNM1,59,0,0,1,0,1,0,0,1,0,2,0,0
V3N6JOM1,59,0,1,0,1,0,2,0,0,0,1,0,0
URVBFPM1,59,0,1,0,1,0,0,1,0,1,1,0,0
58I4PQM1,60,0,1,0,0,1,0,0,1,1,0,0,1
OGLIETM1,67,1,0,1,0,1,0,0,2,0,0,0,1
O4YKGTM1,59,0,0,1,0,1,1,1,0,1,0,0,0
DCHJSUM1,60,0,0,1,0,1,0,0,0,2,0,0,1
XB84UUM1,60,0,1,0,1,0,0,0,0,1,1,0,1
DO83DVM1,59,1,0,0,1,0,1,0,0,0,2,0,0
YSRZIVM1,59,0,1,0,1,0,0,2,1,0,0,0,0
OY924WM1,59,0,1,0,0,1,1,0,0,1,1,0,0
D9QEJWM1,59,0,0,1,1,0,0,0,1,1,1,0,0
LL7ZDXM1,59,0,1,0,0,1,1,0,0,1,1,0,0
HSQPOXM1,59,1,0,0,0,1,1,1,0,1,0,0,0
5Y4CUYM1,60,0,0,1,0,1,0,0,1,0,1,0,1
4IAL11N1,60,0,1,0,1,0,0,0,0,1,1,0,1
ZDXB93N1,59,0,1,0,1,0,0,1,0,1,1,0,0
AB49M4N1,59,1,0,0,0,1,0,1,0,1,1,0,0
VOLT25N1,59,0,1,0,0,1,1,0,1,0,1,0,0
USPUJ5N1,59,0,1,0,0,1,0,0,1,0,2,0,0
AK5NT5N1,59,1,0,0,1,0,2,0,0,0,1,0,0
B69N36N1,59,1,0,0,1,0,0,2,0,0,1,0,0
X2O3O6N1,61,1,0,0,0,1,0,0,1,0,1,1,0
